1677;MARZO 2024;EB 23-0274;VOLQUETA;CUSTODIA;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;HYUNDAI;NO OPERABLE ;;118;190312.8;0;0;0;0;0
1678;MARZO 2024;EB 23-0257;VOLQUETA;CUSTODIA;HRS. 64 EQUIPOS (ExECE-ExICE);AUTOMOTOR;MERCEDES BENZ;NO OPERABLE ;;113;197839.09;0;0;0;0;0
1679;MARZO 2024;EB 23-0255;VOLQUETA;CUSTODIA;HRS. 64 EQUIPOS (ExECE-ExICE);AUTOMOTOR;MERCEDES BENZ;NO OPERABLE ;;99;186397.67;0;0;0;0;0
1680;MARZO 2024;EB 23-0267;VOLQUETA;CUSTODIA;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;HYUNDAI;NO OPERABLE ;;107;171602.46;0;0;0;0;0
1681;MARZO 2024;EB 23-0273;VOLQUETA;CUSTODIA;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;HYUNDAI;NO OPERABLE ;;103;195461;0;0;0;0;0
1682;MARZO 2024;EB 23-0251;VOLQUETA;CUSTODIA;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;INTERNATIONAL;NO OPERABLE ;;94;179343.56;0;0;0;0;0
1683;MARZO 2024;EB 23-0258;VOLQUETA;CUSTODIA;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;MERCEDES BENZ;NO OPERABLE ;;107;181146.13;0;0;0;0;0
1684;MARZO 2024;EB 29-0021;CISTERNA;CUSTODIA;HRS. 64 EQUIPOS (ExECE-ExICE);AUTOMOTOR;MERCEDES BENZ;NO OPERABLE ;;92;190883.07;0;0;0;0;0
1685;MARZO 2024;EB 23-0256;VOLQUETA;CUSTODIA;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;MERCEDES BENZ;NO OPERABLE ;;115;190042.87;0;0;0;0;0
1686;MARZO 2024;EB 29-0022;CISTERNA;CUSTODIA;HRS. 64 EQUIPOS (ExECE-ExICE);AUTOMOTOR;MERCEDES BENZ;NO OPERABLE ;;99;176986.65;0;0;0;0;0
1687;MARZO 2024;EB 29-0019;CISTERNA;CUSTODIA;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;INTERNATIONAL;NO OPERABLE ;;106;192875.62;0;0;0;0;0
1688;MARZO 2024;EB 29-0023;CISTERNA;CUSTODIA;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;INTERNATIONAL;NO OPERABLE ;;107;200995.39;0;0;0;0;0
1689;MARZO 2024;EB 23-0725;CISTERNA;CUSTODIA;HRS. 64 EQUIPOS (ExECE-ExICE);AUTOMOTOR;MACK;NO OPERABLE ;;101;180163.87;0;0;0;0;0
1690;MARZO 2024;EB 22-0269;CAMION ESTACAS;CUSTODIA;HRS. 64 EQUIPOS (ExECE-ExICE);AUTOMOTOR;MERCEDES BENZ;NO OPERABLE ;;110;204285.4;0;0;0;0;0
1691;MARZO 2024;EB-5732;CAMION ESTACAS;CUSTODIA;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;TOYOTA;NO OPERABLE ;;99;176072.15;0;0;0;0;0
1692;MARZO 2024;2327UAY;TRACTO CAMION;CUSTODIA;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;VOLVO;NO OPERABLE ;;113;212960.39;0;0;30;2014;0
1693;MARZO 2024;EB 31-0017;CAMION TRAILER;CUSTODIA;HRS. 64 EQUIPOS (ExECE-ExICE);AUTOMOTOR;INTERNATIONAL;NO OPERABLE ;;91;187787.84;0;0;0;0;0
1694;MARZO 2024;EB 92-0002;ACOPLE DE TRAILER ;CUSTODIA;HRS. 64 EQUIPOS (ExECE-ExICE);NO MOTORIZADO;BOAZ LOWBED;NO OPERABLE ;;105;193469.9;0;0;0;0;0
1695;MARZO 2024;2327TXN;TRACTO CAMION (CISTERNA);CUSTODIA;HRS. 64 EQUIPOS (ExECE-ExICE);AUTOMOTOR;VOLVO;NO OPERABLE ;;123;173206.69;0;0;30;2014;0
1696;MARZO 2024;20-0654;JEEP;CUSTODIA;LINEA RECTA  VSIAF (ExECE-ExICE);AUTOMOTOR;TOYOTA;NO OPERABLE ;;94;191618.95;0;0;0;0;0
1697;MARZO 2024;2982HTT;VOLQUETA;EBC;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;9/1/2023;97;194638.42;0;0;0;1246;0
1698;MARZO 2024;2982TDG;VOLQUETA;EBC;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;9/1/2023;109;191605.27;0;0;0;1246;0
1699;MARZO 2024;EB 41-0144;TRACTOR BULLDOZER;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;22/9/2023;106;186949.37;1166276.63;0;0;0;0
1700;MARZO 2024;EB 41-0143;TRACTOR BULLDOZER;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/9/2022;108;183227.83;0;0;0;0;0
1701;MARZO 2024;EB 41-0129;TRACTOR BULLDOZER;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/9/2022;109;204112.03;1166276.63;0;0;0;0
1702;MARZO 2024;EB 41-0139;TRACTOR BULLDOZER;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;14/2/2023;111;193228.13;0;0;0;0;0
1703;MARZO 2024;3662NLU;MOTOCICLETA;UPCM;LINEA RECTA  VSIAF (ExECE-ExICE);AUTOMOTOR;YAMATI;OPERABLE;;116;208440.87;0;0;30;42;0
1704;MARZO 2024;2982IEC;VOLQUETA;UPCM;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;5/5/2023;109;187881.81;542919.86;542919.86;30;1246;0
1705;MARZO 2024;2982GNC;CISTERNA  (COMBUSTIBLE);UPCM;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;7/6/2023;102;188911.98;693344.53;693344.53;30;1246;0
1706;MARZO 2024;3662NKR;MOTOCICLETA;UPCM;LINEA RECTA  VSIAF (ExECE-ExICE);AUTOMOTOR;YAMATI;OPERABLE;;111;201529.16;0;11038;30;42;0
1707;MARZO 2024;1778DZN;CAMIONETA;UPCM;LINEA RECTA  VSIAF (ExECE-ExICE);AUTOMOTOR;NISSAN;OPERABLE;;124;177256.76;238494.8;50406.99;30;438;0
1708;MARZO 2024;EB 41-0133;TRACTOR BULLDOZER;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;7/6/2023;103;181465.16;1166276.63;0;0;0;0
1709;MARZO 2024;EB 59-0012;VIBROCOMP. DE TAMBOR (RODILLO LISO TANDEM);UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;;95;204687.94;0;0;0;0;0
1710;MARZO 2024;EB 41-0138;TRACTOR BULLDOZER;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;15/3/2023;116;182107.04;1166276.63;1166276.63;0;0;0
1711;MARZO 2024;EB 41-0128;TRACTOR BULLDOZER;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;7/6/2023;104;175749.16;0;0;0;0;0
1712;MARZO 2024;EB 41-0124;TRACTOR BULLDOZER;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;7/6/2023;83;212738.23;1166276.63;0;0;0;0
1713;MARZO 2024;EBC-620;CAMIONETA;UPCM;LINEA RECTA  VSIAF (ExECE-ExICE);AUTOMOTOR;TOYOTA;OPERABLE;;114;180228.07;128760;0;0;0;0
1714;MARZO 2024;EB 41-0125;TRACTOR BULLDOZER;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;7/6/2023;100;196120.73;1166276.63;1166276.63;0;0;0
1715;MARZO 2024;EB 41-0132;TRACTOR BULLDOZER;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;7/6/2023;104;195083.68;1166276.63;0;0;0;0
1716;MARZO 2024;EB 41-0137;TRACTOR BULLDOZER;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;5/8/2022;109;166399.84;0;0;0;0;0
1717;MARZO 2024;EB 41-0123;TRACTOR BULLDOZER;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;8/9/2023;107;191946.24;1166276.63;0;0;0;0
1718;MARZO 2024;2982GHK;CISTERNA  (COMBUSTIBLE);UPCM;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;17/3/2022;112;199216.83;693344.53;0;30;1246;0
1719;MARZO 2024;EB 42-0035;MOTONIVELADORA;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;KOMATSU;OPERABLE;17/3/2022;101;198389.08;1044000;0;0;0;0
1720;MARZO 2024;EB 44-0040;VIBROCOMP. A GOLPE  (RODILLO DE PISONES);UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;5/8/2022;111;203994.49;0;0;0;0;0
1721;MARZO 2024;EB 44-0034;VIBROCOMP. A GOLPE  (RODILLO DE PISONES);UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;5/8/2022;103;191197.66;0;0;0;0;0
1722;MARZO 2024;EB 46-0027;EXCAVADORA HIDRAULICA;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;5/8/2022;113;202310.9;0;1264984.16;0;0;0
1723;MARZO 2024;EB 50-0007;RETROEXCAVADORA;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;5/8/2022;112;188405.86;0;0;0;0;0
1724;MARZO 2024;EB 50-0008;RETROEXCAVADORA;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;5/8/2022;96;181307.77;0;0;0;0;0
1725;MARZO 2024;EB 70-0002;PLANTA DOSIFICADORA  HORMIGON ;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;INDUMIX;OPERABLE;5/8/2022;117;182548.45;0;0;0;0;0
1726;MARZO 2024;2982GLY;VOLQUETA;UPCM;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;17/3/2022;100;181017.92;0;542919.86;30;1246;0
1727;MARZO 2024;EB  42-0050;MOTONIVELADORA;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;17/3/2022;114;205848.17;0;0;0;0;0
1728;MARZO 2024;EB 47-0013;VIBROCOMPACTADORA;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;17/3/2022;110;180719.87;0;0;0;0;0
1729;MARZO 2024;2982ETP;TRACTO CAMION ;UPCM;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;9/9/2022;124;198719.28;576056.59;576056.59;30;1246;0
1730;MARZO 2024;EB 92-0006;SEMI REMOLQUE;UPCM;HRS. TRAB.  ExECE-ExCIE;NO MOTORIZADO;SHENG XING;OPERABLE;14/2/2023;104;193432.94;254922.28;0;0;0;0
1731;MARZO 2024;3159BIG;CAMIONETA;UPCM;LINEA RECTA  VSIAF (ExECE-ExICE);AUTOMOTOR;NISSAN;OPERABLE;9/9/2022;103;195178.99;238494.8;238494.8;30;1328;0
1732;MARZO 2024;EB 41-0122;TRACTOR BULLDOZER;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;17/3/2022;106;209954.84;1166276.63;0;0;0;0
1733;MARZO 2024;EB 41-0140;TRACTOR BULLDOZER;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;17/3/2022;103;192047.78;1166276.63;1166276.63;0;0;0
1734;MARZO 2024;EB 41-0134;TRACTOR BULLDOZER;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;5/8/2022;114;202661.36;0;0;0;0;0
1735;MARZO 2024;EB 46-0043;EXCAVADORA HIDRAULICA;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;9/9/2022;90;197034.27;0;0;0;0;0
1736;MARZO 2024;EB 46-0046;EXCAVADORA HIDRAULICA;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;14/2/2023;96;195251.73;0;0;0;0;0
1737;MARZO 2024;EB 46-0037;EXCAVADORA HIDRAULICA;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;17/3/2022;96;219884.91;0;0;0;0;0
1738;MARZO 2024;EB 41-0121;TRACTOR BULLDOZER;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;8/9/2023;116;182585.09;0;0;0;0;0
1739;MARZO 2024;EB 43-0027;PALA CARGADORA;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;CATERPILLAR;OPERABLE;25/3/2023;124;210003.11;382800;382800;0;0;0
1740;MARZO 2024;EB 41-0047;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;21/4/2023;106;203789.15;348000;348000;0;0;0
1741;MARZO 2024;2982EFB;CAMION HORMIGONERO (CAMION MIXER 8M3);UPCH;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;6/2/2024;105;192543.13;0;702239.1;30;1246;0
1742;MARZO 2024;2982EYC;CAMION HORMIGONERO (CAMION MIXER 8M3);UPCH;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;13/6/2022;107;213744.85;702239.1;702239.1;30;1246;0
1743;MARZO 2024;2982EKR;CAMION HORMIGONERO (CAMION MIXER 8M3);UPCH;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;13/6/2022;118;179083.85;702239.1;702239.1;30;1246;0
1744;MARZO 2024;2982ELU;CAMION HORMIGONERO (CAMION MIXER 8M3);UPCH;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;NO OPERABLE ;13/6/2022;98;192460.58;0;0;130;1246;0
1745;MARZO 2024;EB 43-0034;CARGADOR FRONTAL;UPCH;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;10/6/2022;109;185706.71;0;0;0;0;0
1746;MARZO 2024;EB 55-0005;COMPRESORA DE AIRE;UPCH;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;INGERSOLL RAND;OPERABLE;14/6/2022;117;202025.66;0;0;0;0;0
1747;MARZO 2024;EB 71-0015;GENERADOR (400KW);UPCH;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;BAIFA;OPERABLE;10/6/2022;112;186887.48;0;0;0;0;0
1748;MARZO 2024;2982ENA;CAMION GRUA;UPCH;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;XCMG;OPERABLE;8/7/2022;109;202462.05;2801710.76;0;30;1246;0
1749;MARZO 2024;2979BLT;CAMION DE PERFORACION (CAMION BOMBA DE HORMIGON) ;UPCH;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;XCMG;OPERABLE;14/6/2022;117;196380.33;5544491.88;5544491.88;30;2640;0
1750;MARZO 2024;EB 57-0001;BOMBA DE REMOLQUE (HORMIGON);UPCH;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;14/6/2022;80;193564.45;0;72731.3;0;0;0
1751;MARZO 2024;EB 57-0005;BOMBA DE REMOLQUE (HORMIGON);UPCH;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;14/6/2022;114;202357.75;72741.3;72731.3;0;0;0
1752;MARZO 2024;EB 70-0001;PLANTA DOSIFICADORA  HORMIGON ;UPCH;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;BETONMAG;OPERABLE;1/6/2022;101;195898.35;0;0;0;0;0
1753;MARZO 2024;EB 92-0004;SEMI REMOLQUE;UPCM;HRS. TRAB.  ExECE-ExCIE;NO MOTORIZADO;SHENG XING;OPERABLE;8/3/2024;89;187811.51;0;254922.28;0;0;0
1754;MARZO 2024;EB 44-0043;VIBROCOMP. A GOLPE  (RODILLO DE PISONES);UEPII;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;NO OPERABLE;7/12/2022;112;226824.88;0;0;0;0;0
1755;MARZO 2024;EB 44-0041;VIBROCOMP. A GOLPE  (RODILLO DE PISONES);UEPII;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;NO OPERABLE;7/12/2022;121;194052.77;0;0;0;0;0
1756;MARZO 2024;EB 47-0004;VIBROCOMPACTADORA;UEPII;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;7/12/2022;106;176861.64;0;989402.34;0;0;0
1757;MARZO 2024;2982TGT;VOLQUETA;UEPII;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;1/11/2022;117;190730.03;542919.86;542919.86;30;1246;0
1758;MARZO 2024;2982EIL;CAMION HORMIGONERO (CAMION MIXER 8M3);UPCH;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;13/6/2022;124;186591.54;702239.1;702239.1;30;1246;0
1759;MARZO 2024;2982TPS;VOLQUETA;UPCH;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;13/6/2022;121;207639.06;542919.86;0;30;1246;0
1760;MARZO 2024;2982TSB;VOLQUETA;UPCH;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;13/6/2022;124;202707.42;0;542919.86;30;1246;0
1761;MARZO 2024;2982GAH;VOLQUETA;UPCH;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;10/6/2022;115;203591.31;0;0;30;1246;0
1762;MARZO 2024;EB 41-0053;TRACTOR;UPCM;HRS. 64 EQUIPOS (ExECE-ExICE);MAQUINARIA;CATERPILLAR;OPERABLE;11/8/2023;109;196017.25;348000;0;0;0;0
1763;MARZO 2024;2982GEA;CHASIS CABINADO;UPCM;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;22/4/2022;92;197037.26;442648.63;442648.63;30;1246;0
1764;MARZO 2024;2982FPE;CHASIS CABINADO;UPCM;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;20/1/2023;105;196234.74;442648.63;0;30;1246;0
1765;MARZO 2024;2982FYD;CHASIS CABINADO;UPCM;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;20/1/2023;100;199245.41;442648.63;442648.63;30;1246;0
1766;MARZO 2024;2982FNB;CHASIS CABINADO;UPCM;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;20/1/2023;130;208523.97;442648.63;442648.63;30;1246;0
1767;MARZO 2024;2982FUU;CHASIS CABINADO;UPCM;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;20/1/2023;106;203644.68;442648.63;442648.63;30;1246;0
1768;MARZO 2024;3159BLP;CAMIONETA;UPCM;LINEA RECTA  VSIAF (ExECE-ExICE);AUTOMOTOR;NISSAN;NO OPERABLE;20/1/2023;109;205398.34;0;0;30;1328;0
1769;MARZO 2024;2982FBK;TRACTO CAMION ;UPCM;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN;OPERABLE;20/1/2023;114;205506.09;576056.59;576056.59;30;1246;0
1770;MARZO 2024;2982GKT;CISTERNA  (COMBUSTIBLE);UPCM;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;5/8/2022;109;209468.22;0;0;30;1246;0
1771;MARZO 2024;2982FKS;"CHASIS CABINADO (TORPEDO)";UPCM;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;20/1/2023;125;203618.58;0;442648.63;30;1246;0
1772;MARZO 2024;2982HUY;VOLQUETA;UPCM;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;1/3/2023;102;204438.85;542919.86;542919.86;30;1246;0
1773;MARZO 2024;2979BNY;CAMION HORMIGONERO (CAMION MIXER 10M3);UPCH;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;9/10/2023;110;212851.73;702239.1;702239.1;30;1246;0
1774;MARZO 2024;2982EHH;CAMION HORMIGONERO (CAMION MIXER 8M3);UPCH;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;9/10/2023;101;194426.5;702239.1;0;30;1246;0
1775;MARZO 2024;1817YIN;CAMIONETA;UPCH;LINEA RECTA  VSIAF (ExECE-ExICE);AUTOMOTOR;NISSAN;OPERABLE;;95;192632.82;50406.99;50406.99;30;438;0
1776;MARZO 2024;EB 57-0002;BOMBA DE REMOLQUE (HORMIGON);UPCH;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;29/6/2023;102;189444.32;0;0;0;0;0
1777;MARZO 2024;2982EDS;CAMION HORMIGONERO (CAMION MIXER 10M3);UPCH;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;29/6/2023;108;203245.97;702239.1;702239.1;30;1246;0
1778;MARZO 2024;2979BPC;CAMION HORMIGONERO (CAMION MIXER 10M3);UPCH;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;6/7/2023;104;182992.79;702239.1;702239.1;30;1246;0
1779;MARZO 2024;1817YHI;CAMIONETA;UPCH;LINEA RECTA  VSIAF (ExECE-ExICE);AUTOMOTOR;NISSAN;OPERABLE;5/8/2022;102;206264.95;50406.99;50406.99;30;438;0
1780;MARZO 2024;2982GGG;CHASIS CABINADO;UPCM;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;"BEIBEN TRUCK ""TORPEDO""";OPERABLE;20/1/2023;95;200664.77;0;0;30;1246;0
1781;MARZO 2024;2982TLI;VOLQUETA;UEPII;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;5/11/2022;108;213216.38;542919.86;542919.86;30;1246;0
1782;MARZO 2024;2982ICT;VOLQUETA;UPCM;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;5/8/2022;94;195264.1;542919.86;0;30;1246;0
1783;MARZO 2024;EB 46-0026;EXCAVADORA HIDRAULICA;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;5/6/2023;117;200063.38;1264984.16;1264984.16;0;0;0
1784;MARZO 2024;2982EZF;TRACTO CAMION ;UPCM;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;17/3/2022;110;213431.89;576056.59;576056.59;30;1246;0
1785;MARZO 2024;EB 92-0005;SEMI REMOLQUE;UPCM;HRS. TRAB.  ExECE-ExCIE;NO MOTORIZADO;SHENG XING;OPERABLE;17/3/2022;95;216154.5;254922.28;254922.28;0;0;0
1786;MARZO 2024;EB 92-0003;SEMI REMOLQUE;UPCM;HRS. TRAB.  ExECE-ExCIE;NO MOTORIZADO;SHENG XING;OPERABLE;17/3/2022;106;195634.91;254922.28;254922.28;0;0;0
1787;MARZO 2024;EB 92-0008;SEMI REMOLQUE;UPCM;HRS. TRAB.  ExECE-ExCIE;NO MOTORIZADO;SHENG XING;OPERABLE;17/3/2022;102;204367.54;254922.28;254922.28;0;0;0
1788;MARZO 2024;2921ETI;VAGONETA ;UPCM;LINEA RECTA  VSIAF (ExECE-ExICE);AUTOMOTOR;GREAT WALL HAVAL GWM;OPERABLE;5/8/2022;112;205607.21;233774.08;233774.08;30;452;0
1789;MARZO 2024;2982FDT;VAGONETA ;UPCH;LINEA RECTA  VSIAF (ExECE-ExICE);AUTOMOTOR;GREAT WALL HAVAL GWM;OPERABLE;23/2/2024;123;206512.84;233774.08;233774.08;30;452;0
1790;MARZO 2024;2982FGF;VAGONETA ;UPCM;LINEA RECTA  VSIAF (ExECE-ExICE);AUTOMOTOR;GREAT WALL HAVAL GWM;OPERABLE;5/8/2022;91;200263.84;233774.08;0;30;452;0
1791;MARZO 2024;3156SIX;VAGONETA ;UPCM;LINEA RECTA  VSIAF (ExECE-ExICE);AUTOMOTOR;GREAT WALL HAVAL GWM;OPERABLE;17/3/2022;111;215816.72;233774.08;233774.08;30;452;0
1792;MARZO 2024;3159BHD;CAMIONETA;UPCM;LINEA RECTA  VSIAF (ExECE-ExICE);AUTOMOTOR;NISSAN;OPERABLE;17/3/2022;108;184219.14;238494.8;238494.8;30;1328;0
1793;MARZO 2024;3159BNT;CAMIONETA;UPCM;LINEA RECTA  VSIAF (ExECE-ExICE);AUTOMOTOR;NISSAN;OPERABLE;17/3/2022;116;199018.17;238494.8;238494.8;30;1328;0
1794;MARZO 2024;1817YCP;VAGONETA ;UPCM;LINEA RECTA  VSIAF (ExECE-ExICE);AUTOMOTOR;NISSAN;OPERABLE;17/3/2022;112;207822.07;69232.33;69232.33;30;524;0
1795;MARZO 2024;1817YEY;CAMIONETA;UPCM;LINEA RECTA  VSIAF (ExECE-ExICE);AUTOMOTOR;NISSAN;OPERABLE;17/3/2022;102;208028.3;50406.99;50406.99;30;438;0
1796;MARZO 2024;1597GHC;AUTOMOVIL;UPCM;LINEA RECTA  VSIAF (ExECE-ExICE);AUTOMOTOR;TOYOTA;OPERABLE;17/3/2022;107;217096.93;24354.36;24354.36;30;280;0
1797;MARZO 2024;EB 101-0001;CAMION IMPRIMADOR;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;FORD;OPERABLE;;102;215664.88;224830.4;0;0;0;0
1798;MARZO 2024;EB 43-0029;CARGADOR FRONTAL;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;17/3/2022;121;200940.5;1136638.18;0;0;0;0
1799;MARZO 2024;EB 43-0035;CARGADOR FRONTAL;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;17/3/2022;110;216907.92;0;1136638.18;0;0;0
1800;MARZO 2024;EB 43-0036;CARGADOR FRONTAL;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;17/3/2022;129;196882.08;1136638.18;0;0;0;0
1801;MARZO 2024;2982EXY;TRACTO CAMION ;UPCM;HRS. TRAB.  ExECE-ExCIE;AUTOMOTOR;BEIBEN TRUCK;OPERABLE;17/3/2022;109;213444.67;576056.59;576056.59;30;1246;0
1802;MARZO 2024;EB 42-0057;MOTONIVELADORA;UPCM;HRS. TRAB.  ExECE-ExCIE;MAQUINARIA;XCMG;OPERABLE;17/3/2022;103;222354.31;0;825284.68;0;0;0
